tag,tick,sim_t,side,card,base,kind,pro_tx,pro_ty,threat,d_threat,threat_ra,n_enemy_troops,bb_detected,bb_case,n_cands,pc_pro_p1_pull_band,pc_lock_p1_pull_band,pc_rank_p1_pull_band,pc_ntie_p1_pull_band,pc_pro_p1_close_penalty,pc_lock_p1_close_penalty,pc_rank_p1_close_penalty,pc_ntie_p1_close_penalty,pc_pro_p2_cover,pc_lock_p2_cover,pc_rank_p2_cover,pc_ntie_p2_cover,pc_pro_p3_intercept,pc_lock_p3_intercept,pc_rank_p3_intercept,pc_ntie_p3_intercept,pc_pro_p4_spell_frac,pc_lock_p4_spell_frac,pc_rank_p4_spell_frac,pc_ntie_p4_spell_frac,pc_pro_p4_nado,pc_lock_p4_nado,pc_rank_p4_nado,pc_ntie_p4_nado,pc_pro_p4_king_activation,pc_lock_p4_king_activation,pc_rank_p4_king_activation,pc_ntie_p4_king_activation,pc_pro_p5_timing,pc_lock_p5_timing,pc_rank_p5_timing,pc_ntie_p5_timing,pc_pro_p6_siege,pc_lock_p6_siege,pc_rank_p6_siege,pc_ntie_p6_siege,pc_pro_p7_fragility,pc_lock_p7_fragility,pc_rank_p7_fragility,pc_ntie_p7_fragility,pc_pro_p1_snapshot,pc_lock_p1_snapshot,pc_rank_p1_snapshot,pc_ntie_p1_snapshot,pc_pro_p1_close_snapshot,pc_lock_p1_close_snapshot,pc_rank_p1_close_snapshot,pc_ntie_p1_close_snapshot,pc_pro_d_path,pc_lock_d_path,pc_rank_d_path,pc_ntie_d_path,pc_pro_sum,pc_lock_sum,pc_rank_sum,pc_ntie_sum,pc_best_cand,pc_pro_pcred,pc_lock_pcred,pc_rank_pcred,pc_ntie_pcred,pc_best_pcred,pc_pro_tcred,pc_lock_tcred,ra_pro_p1_pull_band,ra_lock_p1_pull_band,ra_rank_p1_pull_band,ra_ntie_p1_pull_band,ra_pro_p1_close_penalty,ra_lock_p1_close_penalty,ra_rank_p1_close_penalty,ra_ntie_p1_close_penalty,ra_pro_p2_cover,ra_lock_p2_cover,ra_rank_p2_cover,ra_ntie_p2_cover,ra_pro_p3_intercept,ra_lock_p3_intercept,ra_rank_p3_intercept,ra_ntie_p3_intercept,ra_pro_p4_spell_frac,ra_lock_p4_spell_frac,ra_rank_p4_spell_frac,ra_ntie_p4_spell_frac,ra_pro_p4_nado,ra_lock_p4_nado,ra_rank_p4_nado,ra_ntie_p4_nado,ra_pro_p4_king_activation,ra_lock_p4_king_activation,ra_rank_p4_king_activation,ra_ntie_p4_king_activation,ra_pro_p5_timing,ra_lock_p5_timing,ra_rank_p5_timing,ra_ntie_p5_timing,ra_pro_p6_siege,ra_lock_p6_siege,ra_rank_p6_siege,ra_ntie_p6_siege,ra_pro_p7_fragility,ra_lock_p7_fragility,ra_rank_p7_fragility,ra_ntie_p7_fragility,ra_pro_p1_snapshot,ra_lock_p1_snapshot,ra_rank_p1_snapshot,ra_ntie_p1_snapshot,ra_pro_p1_close_snapshot,ra_lock_p1_close_snapshot,ra_rank_p1_close_snapshot,ra_ntie_p1_close_snapshot,ra_pro_d_path,ra_lock_d_path,ra_rank_d_path,ra_ntie_d_path,ra_pro_sum,ra_lock_sum,ra_rank_sum,ra_ntie_sum,ra_best_cand,ra_pro_pcred,ra_lock_pcred,ra_rank_pcred,ra_ntie_pcred,ra_best_pcred,ra_pro_tcred,ra_lock_tcred
020YPYL9VC0C,3576,179.1,1,x-bow,x_bow,building,2.5,19.5,royal_hogs,12.67,royal_hogs,5,0.0,0.0,26,0.0,0.0,1,26,-0.0,-0.0,1,24,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,25,12.6657,13.9331,5,0,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,12.6657,13.9331,5,0,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0
020YPYL9VC0C,4017,200.9,1,x-bow,x_bow,building,2.5,19.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0
020YPYL9VC0C,4386,219.3,1,tesla,tesla,building,10.0,18.0,royal_hogs,5.38,royal_hogs,6,0.0,0.0,26,1.0,0.0,1,1,-0.0,-0.0,1,20,0.443,0.5,27,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.0,1,3,-0.0,-0.0,1,23,5.186,13.4841,16,0,2.443,1.5,2,0,g9_18,0.7215,0.0,2,0,g9_18,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,26,0.443,0.5,27,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.0,1,3,0.0,0.0,1,26,5.186,13.4841,16,0,2.443,1.5,2,0,g9_18,0.7215,0.0,2,0,g9_18,1.0,1.0
020YPYLLQUV0,698,34.9,1,tesla,tesla,building,10.0,23.0,knight,7.53,knight,2,0.0,0.0,26,0.0,0.0,8,19,-0.0,-0.0,1,22,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,8,19,-0.0,-0.0,1,23,5.2815,11.7032,20,0,2.0,1.5,5,7,tesla_modal,0.0,0.0,6,19,tesla_modal,1.0,1.0,0.0,0.0,8,19,-0.0,-0.0,1,22,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,8,19,-0.0,-0.0,1,23,5.2815,11.7032,20,0,2.0,1.5,5,7,tesla_modal,0.0,0.0,6,19,tesla_modal,1.0,1.0
020YPYLLQUV0,1388,69.4,1,x-bow,x_bow,building,2.5,19.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0
020YPYLLQUV0,1491,74.6,1,tesla,tesla,building,5.0,18.0,musketeer,6.88,musketeer,2,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9622,0.187,1,0,0.0,0.0,1,26,1.0,1.5,22,1,0.5,0.5,9,17,centre,0.0,0.0,1,26,corner,0.0,0.0,0.0,0.0,4,23,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.392,0.0412,2,0,0.0,0.0,1,26,1.0,1.5,22,1,0.5,0.5,10,17,tesla_modal,0.0,0.0,4,23,tesla_modal,0.0,0.0
020YPYLLQUV0,2367,118.4,1,x-bow,x_bow,building,8.5,22.5,knight,19.05,knight,1,0.0,0.0,26,0.6361,1.0,11,0,-0.3308,-0.0,22,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,1.4722,2.216,22,0,0.3053,2.0,16,0,corner,0.018,1.0,16,0,corner,0.0,0.0,0.6528,1.0,11,0,-0.3205,-0.0,22,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,1.4722,2.216,22,0,0.3322,2.0,15,0,corner,0.0264,1.0,16,0,corner,0.0,0.0
020YPYLLQUV0,2611,130.6,1,tesla,tesla,building,11.0,18.0,knight,7.19,knight,2,0.0,0.0,26,0.5745,1.0,8,0,-0.0,-0.0,1,25,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,6,21,-0.0,-0.0,1,26,6.3511,3.5421,20,0,1.5745,2.0,8,0,corner,0.2872,0.5,8,0,corner,1.0,1.0,0.512,1.0,8,0,-0.0,-0.0,1,25,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.9475,6,21,-0.0,-0.0,1,26,6.3511,3.5421,20,0,1.512,2.0,8,0,corner,0.256,0.5,8,0,corner,1.0,1.0
020YPYLLQUV0,2745,137.3,1,x-bow,x_bow,building,8.5,18.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,corner,1.0,1.0,1,8,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,corner,1.0,1.0,1,8,corner,0.0,0.0
020YPYLLQUV0,3082,154.1,1,tesla,tesla,building,9.0,21.0,knight,6.4,knight,3,0.0,0.0,26,1.0,1.0,1,7,-0.0,-0.0,1,24,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5476,1.0,7,1,-0.0,-0.0,1,24,4.3939,2.4749,20,1,2.0,2.0,1,7,corner,0.5,0.5,1,7,corner,1.0,1.0,1.0,1.0,1,8,-0.0,-0.0,1,25,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.4851,1.0,8,1,-0.0,-0.0,1,25,4.3939,2.4749,20,1,2.0,2.0,1,8,corner,0.5,0.5,1,8,corner,1.0,1.0
020YPYLP8YR0,895,44.8,1,tesla,tesla,building,6.0,18.0,minions,2.26,minions,4,0.0,0.0,26,0.3798,0.0,2,0,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.3798,0.0,3,0,0.0,0.0,1,26,2.2597,1.255,20,0,1.8798,1.5,10,0,g9_18,0.2849,0.0,2,0,g9_18,1.0,1.0,0.1673,0.0,2,0,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.1673,0.0,3,0,0.0,0.0,1,26,2.2597,1.255,20,0,1.6673,1.5,10,0,g9_18,0.1255,0.0,2,0,g9_18,1.0,1.0
020YPYLP8YR0,2181,109.1,1,x-bow,x_bow,building,2.5,19.5,rascals,11.16,rascals,2,0.0,0.0,26,0.0,0.0,1,26,-0.0,-0.0,1,23,0.0,0.0,19,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,5,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,24,11.3102,12.5951,6,0,0.9616,1.0,5,0,corner,0.9616,1.0,5,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,19,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,11.3102,12.5951,6,0,0.9616,1.0,9,0,bow_modal_R,0.9616,1.0,9,0,corner,0.0,0.0
020YPYLP8YR0,2666,133.3,1,tesla,tesla,building,12.0,18.0,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.0,1,17,centre,0.0,0.0,1,26,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.0,1,17,centre,0.0,0.0,1,26,corner,0.0,0.0
020YPYLP8YR0,2953,147.7,1,x-bow,x_bow,building,8.5,21.5,minions,3.42,minions,3,0.0,0.0,26,0.0,0.0,2,25,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,5,22,0.0,0.0,1,26,0.0,0.0,3,24,0.0,0.0,1,26,3.3202,10.8073,19,0,0.5,1.0,6,16,corner,0.0,1.0,6,21,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,2,25,0.0,0.0,1,26,3.3202,10.8073,19,0,0.5,1.0,9,14,bow_modal_R,0.0,1.0,9,18,corner,0.0,0.0
020YPYLP8YR0,3154,157.7,1,tesla,tesla,building,16.0,19.0,skeleton_barrel,2.63,skeleton_barrel,3,0.0,0.0,26,1.0,0.0,1,6,-0.0,-0.0,1,23,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.0,1,8,-0.0,-0.0,1,25,2.6142,7.1158,18,0,2.5,1.0,1,5,bow_modal_R,0.75,0.0,1,5,bow_modal_R,1.0,1.0,0.6289,0.0,3,0,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.6349,0.0,7,0,0.0,0.0,1,26,2.6142,7.1158,18,0,2.1289,1.0,3,0,knight_cell,0.4717,0.0,3,0,knight_cell,1.0,1.0
020YPYLP8YR0,3495,174.8,1,x-bow,x_bow,building,8.5,21.5,minions,3.22,minions,6,0.0,0.0,26,0.0,0.0,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,5,22,0.0,0.0,1,26,0.812,0.0,10,0,0.0,0.0,1,26,1.2972,8.4688,21,0,0.0,1.0,14,13,g3_18,0.0,1.0,14,13,corner,0.0,0.0,0.0,0.0,10,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.5995,0.0,10,0,0.0,0.0,1,26,1.2972,8.4688,21,0,0.0,1.0,14,13,corner_R,0.0,1.0,14,13,corner,0.0,0.0
020YPYLPPCPQ,232,11.6,1,tesla,tesla,building,9.0,18.0,hog_rider,6.72,hog_rider,2,0.0,0.0,26,1.0,0.1311,1,1,-0.0,-0.9654,1,19,0.4663,0.5,26,1,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.6455,1,3,-0.0,-0.3939,1,22,6.3866,0.0622,13,1,2.4663,0.6657,1,1,g9_18,0.7332,-0.2017,1,1,g9_18,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,26,0.4663,0.5,26,1,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.0,1,3,0.0,0.0,1,26,6.3866,0.0622,13,1,2.4663,1.5,1,1,g9_18,0.7332,0.0,1,1,g9_18,1.0,1.0
020YPYLPPCPQ,1276,63.8,1,tesla,tesla,building,9.0,21.0,ice_golem,7.26,ice_golem,2,0.0,0.0,26,1.0,0.5762,1,2,-0.0,-0.4843,1,19,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.7695,1.0,8,1,-0.0,-0.0,1,24,5.36,0.9024,15,1,3.0,1.5918,1,1,tesla_modal,1.0,0.1321,1,1,tesla_modal,1.0,1.0,1.0,0.5373,1,2,-0.0,-0.5063,1,19,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.4084,1.0,8,1,-0.0,-0.0,1,24,5.36,0.9024,15,1,3.0,1.531,1,1,tesla_modal,1.0,0.103,1,1,tesla_modal,1.0,1.0
020YPYLPPCPQ,2191,109.6,1,x-bow,x_bow,building,15.5,19.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,corner,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,corner,0.9616,1.0,9,0,corner,0.0,0.0
020YPYLPPCPQ,2346,117.3,1,tesla,tesla,building,13.0,18.0,ice_golem,8.65,ice_golem,5,0.0,0.0,26,0.5464,0.98,13,0,-0.0,-0.0228,1,18,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0768,0.98,13,0,-0.0,-0.0228,1,22,7.9073,1.71,5,0,1.5464,1.9572,13,0,tesla_modal,0.2732,0.4672,11,0,tesla_modal,1.0,1.0,0.1853,0.9411,14,0,-0.0,-0.0644,1,18,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.9411,13,14,-0.0,-0.0644,1,22,7.9073,1.71,5,0,1.1853,1.8767,13,0,tesla_modal,0.0926,0.4061,13,0,tesla_modal,1.0,1.0
020YPYLPPCPQ,2773,138.7,1,x-bow,x_bow,building,15.5,19.5,ice_golem,10.54,ice_golem,1,0.0,0.0,26,0.1245,1.0,17,0,-0.0,-0.0,1,20,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,1.0,13,14,-0.0,-0.0,1,25,8.7511,2.8679,3,0,2.0861,3.0,8,0,corner,1.0,1.0,1,7,corner,1.0,1.0,0.0,1.0,16,11,-0.0,-0.0,1,18,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,1.0,12,15,-0.0,-0.0,1,25,8.7511,2.8679,3,0,1.9616,3.0,13,0,corner,0.9616,1.0,8,0,corner,1.0,1.0
020YPYLPPCPQ,3306,165.3,1,tesla,tesla,building,9.0,21.0,ice_golem,2.12,ice_golem,7,0.0,0.0,26,1.0,0.0,1,9,-0.0,-0.0,1,21,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.0,1,12,-0.0,-0.0,1,25,2.1543,10.059,18,1,2.0,1.0,1,9,centre,0.5,0.0,1,9,centre,1.0,1.0,1.0,0.0,1,7,-0.0,-0.0,1,19,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.0,1,12,-0.0,-0.0,1,25,2.1543,10.059,18,1,2.0,1.0,1,7,tesla_modal,0.5,0.0,1,7,tesla_modal,1.0,1.0
020YPYLY29LP,441,22.1,1,tesla,tesla,building,9.0,21.0,wall_breakers,6.52,wall_breakers,2,0.0,0.0,26,1.0,0.0,1,4,-0.0,-0.0,1,21,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5382,0.0,7,1,-0.0,-0.0,1,26,5.0,11.8396,14,2,3.0,1.5,1,2,tesla_modal,1.0,0.0,1,2,tesla_modal,1.0,1.0,1.0,0.0,1,3,0.0,0.0,1,26,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.6285,0.0,6,1,0.0,0.0,1,26,5.0,11.8396,14,2,3.0,1.5,1,2,tesla_modal,1.0,0.0,1,2,tesla_modal,1.0,1.0
020YPYLY29LP,1348,67.4,1,tesla,tesla,building,9.0,22.0,mega_knight,16.58,mega_knight,1,0.0,0.0,26,1.0,0.0,1,3,-0.0,-0.0,1,20,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,5.0,12.5,14,3,2.0,0.5,1,2,tesla_modal,1.0,0.0,1,2,tesla_modal,0.0,0.0,1.0,0.0,1,3,-0.0,-0.0,1,20,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,5.0,12.5,14,3,2.0,0.5,1,2,tesla_modal,1.0,0.0,1,2,tesla_modal,0.0,0.0
020YPYLY29LP,2603,130.2,1,x-bow,x_bow,building,15.5,19.5,mega_knight,18.81,mega_knight,1,0.0,0.0,26,0.0,0.6,8,19,-0.0,-0.3636,1,19,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,11.4,1.4,3,0,1.4616,1.7364,9,0,g9_18,0.9616,0.7,7,0,tesla_modal,0.0,0.0,0.0,0.6167,8,19,-0.0,-0.3538,1,19,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,11.4,1.4,3,0,1.4616,1.7628,9,0,g9_18,0.9616,0.7,7,0,tesla_modal,0.0,0.0
020YPYLY29LP,3022,151.1,1,tesla,tesla,building,9.0,20.0,prince,4.12,prince,3,0.0,0.0,26,0.0,1.0,6,21,-0.0,-0.0,1,22,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,6,21,-0.0,-0.0,1,22,4.2197,2.9703,17,0,2.0,2.5,5,8,corner,0.0,0.75,5,20,corner,1.0,1.0,0.0,0.7129,5,22,0.0,0.0,1,26,1.0,0.5,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.7129,5,22,0.0,0.0,1,26,4.2197,2.9703,17,0,2.0,2.2129,3,8,tesla_true,0.0,0.5347,5,22,tesla_true,1.0,1.0
