[upd   22] m=   70 dec=  22528 | win ep_r -2.678 (last50 -4.697) WLD 1/2/0 cum 13/57/0 len 176s | pl +0.0126 vl 0.8128 ent 0.238 cell_ent 3.724 kl_cell 0.4101 kl_card 0.2731 kl_term +0.0000 clip 0.053 vpred -1.548 ret -1.531 | last-epoch pl +0.0111 kl_cell 0.4534 kl_term +0.0000 | raw_p99 15.29 max 41.2 | p_play 0.068 | s/match 23.19 roll 50.7s (pol 15.6s) upd 17.6s warm_mb 0 cell_coef 0.0490 elapsed 15.2m | GATE p_gate 0.0626 p90 0.1161 frac_gt_tau 0.0020 (n 994) gp_ce 0.3252 gp_target 0.0946 gp_rows 0.971
[upd   23] m=   74 dec=  23552 | win ep_r -5.205 (last50 -4.627) WLD 1/3/0 cum 14/60/0 len 142s | pl +0.0209 vl 0.6332 ent 0.282 cell_ent 3.656 kl_cell 0.5540 kl_card 0.2450 kl_term +0.0000 clip 0.058 vpred -1.670 ret -1.670 | last-epoch pl +0.0181 kl_cell 0.4939 kl_term +0.0000 | raw_p99 17.73 max 43.9 | p_play 0.061 | s/match 15.40 roll 39.8s (pol 9.4s) upd 11.1s warm_mb 0 cell_coef 0.0490 elapsed 16.0m | GATE p_gate 0.0595 p90 0.1141 frac_gt_tau 0.0153 (n 980) gp_ce 0.3240 gp_target 0.0960 gp_rows 0.957
[upd   24] m=   77 dec=  24576 | win ep_r -7.051 (last50 -4.654) WLD 0/3/0 cum 14/63/0 len 150s | pl +0.0150 vl 0.4838 ent 0.272 cell_ent 3.772 kl_cell 0.4077 kl_card 0.1932 kl_term +0.0000 clip 0.053 vpred -2.126 ret -2.121 | last-epoch pl +0.0106 kl_cell 0.3675 kl_term +0.0000 | raw_p99 13.94 max 45.1 | p_play 0.069 | s/match 14.25 roll 39.4s (pol 8.8s) upd 19.3s warm_mb 0 cell_coef 0.0489 elapsed 17.0m | GATE p_gate 0.0724 p90 0.1513 frac_gt_tau 0.0144 (n 901) gp_ce 0.3023 gp_target 0.0898 gp_rows 0.880
[upd   25] m=   81 dec=  25600 | win ep_r -7.736 (last50 -4.908) WLD 0/4/0 cum 14/67/0 len 148s | pl +0.0207 vl 0.7151 ent 0.292 cell_ent 3.796 kl_cell 0.3830 kl_card 0.2361 kl_term +0.0000 clip 0.108 vpred -2.193 ret -2.233 | last-epoch pl +0.0150 kl_cell 0.4085 kl_term +0.0000 | raw_p99 13.45 max 38.2 | p_play 0.067 | s/match 18.04 roll 47.5s (pol 13.9s) upd 19.8s warm_mb 0 cell_coef 0.0489 elapsed 18.2m | GATE p_gate 0.0855 p90 0.1663 frac_gt_tau 0.0242 (n 869) gp_ce 0.2842 gp_target 0.0732 gp_rows 0.849
[upd   26] m=   84 dec=  26624 | win ep_r -4.227 (last50 -5.017) WLD 1/2/0 cum 15/69/0 len 174s | pl +0.0118 vl 0.5957 ent 0.268 cell_ent 3.825 kl_cell 0.4543 kl_card 0.2168 kl_term +0.0000 clip 0.048 vpred -1.618 ret -1.631 | last-epoch pl +0.0094 kl_cell 0.4732 kl_term +0.0000 | raw_p99 18.03 max 40.7 | p_play 0.059 | s/match 20.41 roll 40.6s (pol 12.1s) upd 11.1s warm_mb 0 cell_coef 0.0488 elapsed 19.0m | GATE p_gate 0.0621 p90 0.1151 frac_gt_tau 0.0000 (n 980) gp_ce 0.3623 gp_target 0.1126 gp_rows 0.957
[upd   27] m=   86 dec=  27648 | win ep_r -6.364 (last50 -5.060) WLD 0/2/0 cum 15/71/0 len 178s | pl +0.0186 vl 0.3960 ent 0.294 cell_ent 3.706 kl_cell 0.4041 kl_card 0.2499 kl_term +0.0000 clip 0.047 vpred -1.852 ret -1.816 | last-epoch pl +0.0227 kl_cell 0.4026 kl_term +0.0000 | raw_p99 15.92 max 38.0 | p_play 0.062 | s/match 14.57 roll 27.4s (pol 5.7s) upd 11.1s warm_mb 0 cell_coef 0.0488 elapsed 19.7m | GATE p_gate 0.0539 p90 0.1015 frac_gt_tau 0.0000 (n 994) gp_ce 0.3636 gp_target 0.1164 gp_rows 0.971
[upd   28] m=   90 dec=  28672 | win ep_r -2.666 (last50 -5.108) WLD 1/3/0 cum 16/74/0 len 178s | pl +0.0014 vl 0.8670 ent 0.338 cell_ent 3.775 kl_cell 0.3972 kl_card 0.2003 kl_term +0.0000 clip 0.048 vpred -1.238 ret -1.230 | last-epoch pl -0.0014 kl_cell 0.4211 kl_term +0.0000 | raw_p99 16.12 max 40.1 | p_play 0.061 | s/match 12.34 roll 28.3s (pol 5.8s) upd 11.7s warm_mb 0 cell_coef 0.0487 elapsed 20.3m | GATE p_gate 0.0828 p90 0.1625 frac_gt_tau 0.0055 (n 901) gp_ce 0.3299 gp_target 0.1043 gp_rows 0.880
[upd   29] m=   92 dec=  29696 | win ep_r +0.724 (last50 -4.999) WLD 1/1/0 cum 17/75/0 len 223s | pl +0.0133 vl 0.3719 ent 0.327 cell_ent 3.973 kl_cell 0.5250 kl_card 0.1806 kl_term +0.0000 clip 0.063 vpred -0.930 ret -0.819 | last-epoch pl +0.0102 kl_cell 0.5463 kl_term +0.0000 | raw_p99 16.48 max 41.7 | p_play 0.078 | s/match 17.15 roll 26.6s (pol 5.9s) upd 11.1s warm_mb 0 cell_coef 0.0487 elapsed 21.0m | GATE p_gate 0.0724 p90 0.1494 frac_gt_tau 0.0154 (n 909) gp_ce 0.2881 gp_target 0.0830 gp_rows 0.888
[upd   30] m=   95 dec=  30720 | win ep_r -4.323 (last50 -5.069) WLD 1/2/0 cum 18/77/0 len 170s | pl +0.0105 vl 0.5722 ent 0.286 cell_ent 3.757 kl_cell 0.6616 kl_card 0.2023 kl_term +0.0000 clip 0.053 vpred -0.929 ret -0.927 | last-epoch pl +0.0095 kl_cell 0.6801 kl_term +0.0000 | raw_p99 18.05 max 42.2 | p_play 0.068 | s/match 12.15 roll 26.7s (pol 5.7s) upd 9.7s warm_mb 0 cell_coef 0.0487 elapsed 21.6m | GATE p_gate 0.0733 p90 0.1461 frac_gt_tau 0.0153 (n 980) gp_ce 0.3340 gp_target 0.1038 gp_rows 0.957
[upd   31] m=   98 dec=  31744 | win ep_r -7.325 (last50 -5.305) WLD 0/3/0 cum 18/80/0 len 168s | pl +0.0116 vl 0.5564 ent 0.262 cell_ent 3.599 kl_cell 0.6894 kl_card 0.2300 kl_term +0.0000 clip 0.040 vpred -1.101 ret -1.165 | last-epoch pl +0.0140 kl_cell 0.7013 kl_term +0.0000 | raw_p99 20.13 max 40.0 | p_play 0.055 | s/match 12.63 roll 29.7s (pol 5.9s) upd 11.3s warm_mb 0 cell_coef 0.0486 elapsed 22.2m | GATE p_gate 0.0552 p90 0.1060 frac_gt_tau 0.0020 (n 996) gp_ce 0.3854 gp_target 0.1180 gp_rows 0.973
